Time	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_in	TS_DEC_out	
 34	0.000000	0.000000	42.409209	0.000000	0.000000	0.000000	0.000000	-5.880786	5.324625	
 35	0.000000	0.000000	42.810092	0.000000	0.000000	0.000000	0.000000	-5.977873	5.227538	
 36	0.000000	0.000000	43.375046	0.000000	0.000000	0.000000	0.000000	-6.061561	5.143851	
 37	0.000000	0.000000	44.064569	0.000000	0.000000	0.000000	0.000000	-6.126172	5.079239	
 38	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-6.162791	5.042621	
 39	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 40	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 41	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 42	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 43	0.000000	0.000000	43.413961	0.000000	0.000000	0.000000	0.000000	-5.083528	6.121884	
 44	0.000000	0.000000	39.871761	0.000000	0.000000	0.000000	0.000000	0.000000	3.184469	
 45	0.000000	0.000000	36.410654	0.000000	0.000000	0.000000	0.000000	0.000000	3.132564	
 46	0.000000	0.000000	33.066181	0.000000	0.000000	0.000000	0.000000	0.000000	3.044449	
 47	0.000000	0.000000	29.882464	0.000000	0.000000	0.000000	0.000000	-4.147080	7.058332	
 48	0.000000	0.000000	26.868928	0.000000	0.000000	0.000000	0.000000	0.000000	2.767304	
 49	0.000000	0.000000	30.497590	0.000000	0.000000	0.000000	0.000000	-7.527737	3.677675	
 50	0.000000	0.000000	34.123369	0.000000	0.000000	0.000000	0.000000	-3.877078	0.000000	
 51	0.000000	0.000000	37.726651	0.000000	0.000000	0.000000	0.000000	-3.884458	0.000000	
 52	0.000000	0.000000	41.298121	0.000000	0.000000	0.000000	0.000000	-7.543875	3.661537	
 53	0.000000	0.000000	44.818582	0.000000	0.000000	0.000000	0.000000	-7.533084	3.672327	
 54	0.000000	0.000000	43.343231	0.000000	0.000000	0.000000	0.000000	0.000000	1.106046	
 55	0.000000	0.000000	42.568001	0.000000	0.000000	0.000000	0.000000	0.000000	0.418081	
 56	0.000000	0.000000	42.246667	0.000000	0.000000	0.000000	0.000000	-0.029426	0.000000	
 57	0.000000	0.000000	42.200782	0.000000	0.000000	0.000000	0.000000	-0.302227	0.000000	
 58	0.000000	0.000000	42.409209	0.000000	0.000000	0.000000	0.000000	-5.880786	5.324625	
 59	0.000000	0.000000	42.810092	0.000000	0.000000	0.000000	0.000000	-5.977873	5.227538	
 60	0.000000	0.000000	43.375046	0.000000	0.000000	0.000000	0.000000	-6.061561	5.143851	
 61	0.000000	0.000000	44.064569	0.000000	0.000000	0.000000	0.000000	-6.126172	5.079239	
 62	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-6.162791	5.042621	
 63	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 64	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 65	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 66	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 67	0.000000	0.000000	43.413961	0.000000	0.000000	0.000000	0.000000	-5.083528	6.121884	
 68	0.000000	0.000000	39.871761	0.000000	0.000000	0.000000	0.000000	0.000000	3.184469	
 69	0.000000	0.000000	36.410654	0.000000	0.000000	0.000000	0.000000	0.000000	3.132564	
 70	0.000000	0.000000	33.066181	0.000000	0.000000	0.000000	0.000000	0.000000	3.044449	
 71	0.000000	0.000000	29.882464	0.000000	0.000000	0.000000	0.000000	-4.147080	7.058332	
 72	0.000000	0.000000	26.868928	0.000000	0.000000	0.000000	0.000000	0.000000	2.767304	
 73	0.000000	0.000000	30.497590	0.000000	0.000000	0.000000	0.000000	-7.527737	3.677675	
 74	0.000000	0.000000	34.123369	0.000000	0.000000	0.000000	0.000000	-3.877078	0.000000	
 75	0.000000	0.000000	37.726651	0.000000	0.000000	0.000000	0.000000	-3.884458	0.000000	
 76	0.000000	0.000000	41.298121	0.000000	0.000000	0.000000	0.000000	-7.543875	3.661537	
 77	0.000000	0.000000	44.818582	0.000000	0.000000	0.000000	0.000000	-7.533084	3.672327	
 78	0.000000	0.000000	43.343231	0.000000	0.000000	0.000000	0.000000	0.000000	1.106046	
 79	0.000000	0.000000	42.568001	0.000000	0.000000	0.000000	0.000000	0.000000	0.418081	
 80	0.000000	0.000000	42.246667	0.000000	0.000000	0.000000	0.000000	-0.029426	0.000000	
 81	0.000000	0.000000	42.200782	0.000000	0.000000	0.000000	0.000000	-0.302227	0.000000	
 82	0.000000	0.000000	42.409209	0.000000	0.000000	0.000000	0.000000	-5.880786	5.324625	
 83	0.000000	0.000000	42.810092	0.000000	0.000000	0.000000	0.000000	-5.977873	5.227538	
 84	0.000000	0.000000	43.375046	0.000000	0.000000	0.000000	0.000000	-6.061561	5.143851	
 85	0.000000	0.000000	44.064569	0.000000	0.000000	0.000000	0.000000	-6.126172	5.079239	
 86	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-6.162791	5.042621	
 87	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 88	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 89	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 90	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-0.369330	0.000000	
 91	0.000000	0.000000	43.413961	0.000000	0.000000	0.000000	0.000000	-5.083528	6.121884	
 92	0.000000	0.000000	39.871761	0.000000	0.000000	0.000000	0.000000	0.000000	3.184469	
 93	0.000000	0.000000	36.410654	0.000000	0.000000	0.000000	0.000000	0.000000	3.132564	
 94	0.000000	0.000000	33.066181	0.000000	0.000000	0.000000	0.000000	0.000000	3.044449	
 95	0.000000	0.000000	29.882464	0.000000	0.000000	0.000000	0.000000	-4.147080	7.058332	
 96	0.000000	0.000000	26.868928	0.000000	0.000000	0.000000	0.000000	0.000000	2.767304	
 97	0.000000	0.000000	30.498583	0.000000	0.000000	0.000000	0.000000	-3.851055	0.000000	
 98	0.000000	0.000000	34.124893	0.000000	0.000000	0.000000	0.000000	-3.877618	0.000000	
 99	0.000000	0.000000	37.728541	0.000000	0.000000	0.000000	0.000000	-3.884838	0.000000	
 100	0.000000	0.000000	41.300412	0.000000	0.000000	0.000000	0.000000	-3.882754	0.000000	
 101	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-3.861550	0.000000	
 102	0.000000	0.000000	41.403469	0.000000	0.000000	0.000000	0.000000	-4.078282	7.127129	
 103	0.000000	0.000000	38.956187	0.000000	0.000000	0.000000	0.000000	0.000000	2.106117	
 104	0.000000	0.000000	37.097315	0.000000	0.000000	0.000000	0.000000	0.000000	1.537873	
 105	0.000000	0.000000	35.595162	0.000000	0.000000	0.000000	0.000000	0.000000	1.196471	
 106	0.000000	0.000000	34.324096	0.000000	0.000000	0.000000	0.000000	0.000000	0.977762	
 107	0.000000	0.000000	33.278255	0.000000	0.000000	0.000000	0.000000	0.000000	0.763011	
 108	0.000000	0.000000	32.452825	0.000000	0.000000	0.000000	0.000000	0.000000	0.551217	
 109	0.000000	0.000000	31.838228	0.000000	0.000000	0.000000	0.000000	0.000000	0.347186	
 110	0.000000	0.000000	31.379436	0.000000	0.000000	0.000000	0.000000	0.000000	0.196445	
 111	0.000000	0.000000	31.035273	0.000000	0.000000	0.000000	0.000000	0.000000	0.085597	
 112	0.000000	0.000000	30.728122	0.000000	0.000000	0.000000	0.000000	0.000000	0.051420	
 113	0.000000	0.000000	30.372707	0.000000	0.000000	0.000000	0.000000	0.000000	0.102216	
 114	0.000000	0.000000	29.890196	0.000000	0.000000	0.000000	0.000000	0.000000	0.232240	
 115	0.000000	0.000000	29.328551	0.000000	0.000000	0.000000	0.000000	0.000000	0.315349	
 116	0.000000	0.000000	28.750218	0.000000	0.000000	0.000000	0.000000	0.000000	0.336666	
 117	0.000000	0.000000	28.202926	0.000000	0.000000	0.000000	0.000000	0.000000	0.310390	
 118	0.000000	0.000000	27.692088	0.000000	0.000000	0.000000	0.000000	0.000000	0.278446	
 119	0.000000	0.000000	27.244649	0.000000	0.000000	0.000000	0.000000	0.000000	0.219256	
 120	0.000000	0.000000	26.868928	0.000000	0.000000	0.000000	0.000000	0.000000	0.151225	
 121	0.000000	0.000000	30.498583	0.000000	0.000000	0.000000	0.000000	-3.851055	0.000000	
 122	0.000000	0.000000	34.124893	0.000000	0.000000	0.000000	0.000000	-3.877618	0.000000	
 123	0.000000	0.000000	37.728541	0.000000	0.000000	0.000000	0.000000	-3.884838	0.000000	
 124	0.000000	0.000000	41.300412	0.000000	0.000000	0.000000	0.000000	-3.882754	0.000000	
 125	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-3.861550	0.000000	
 126	0.000000	0.000000	41.403469	0.000000	0.000000	0.000000	0.000000	-4.078282	7.127129	
 127	0.000000	0.000000	38.956187	0.000000	0.000000	0.000000	0.000000	0.000000	2.106117	
 128	0.000000	0.000000	37.097315	0.000000	0.000000	0.000000	0.000000	0.000000	1.537873	
 129	0.000000	0.000000	35.595162	0.000000	0.000000	0.000000	0.000000	0.000000	1.196471	
 130	0.000000	0.000000	34.324096	0.000000	0.000000	0.000000	0.000000	0.000000	0.977762	
 131	0.000000	0.000000	33.278255	0.000000	0.000000	0.000000	0.000000	0.000000	0.763011	
 132	0.000000	0.000000	32.452825	0.000000	0.000000	0.000000	0.000000	0.000000	0.551217	
 133	0.000000	0.000000	31.838228	0.000000	0.000000	0.000000	0.000000	0.000000	0.347186	
 134	0.000000	0.000000	31.379436	0.000000	0.000000	0.000000	0.000000	0.000000	0.196445	
 135	0.000000	0.000000	31.035273	0.000000	0.000000	0.000000	0.000000	0.000000	0.085597	
 136	0.000000	0.000000	30.728122	0.000000	0.000000	0.000000	0.000000	0.000000	0.051420	
 137	0.000000	0.000000	30.372707	0.000000	0.000000	0.000000	0.000000	0.000000	0.102216	
 138	0.000000	0.000000	29.890196	0.000000	0.000000	0.000000	0.000000	0.000000	0.232240	
 139	0.000000	0.000000	29.328551	0.000000	0.000000	0.000000	0.000000	0.000000	0.315349	
 140	0.000000	0.000000	28.750218	0.000000	0.000000	0.000000	0.000000	0.000000	0.336666	
 141	0.000000	0.000000	28.202926	0.000000	0.000000	0.000000	0.000000	0.000000	0.310390	
 142	0.000000	0.000000	27.692088	0.000000	0.000000	0.000000	0.000000	0.000000	0.278446	
 143	0.000000	0.000000	27.244649	0.000000	0.000000	0.000000	0.000000	0.000000	0.219256	
 144	0.000000	0.000000	26.868928	0.000000	0.000000	0.000000	0.000000	0.000000	0.151225	
 145	0.000000	0.000000	30.498583	0.000000	0.000000	0.000000	0.000000	-3.851055	0.000000	
 146	0.000000	0.000000	34.124893	0.000000	0.000000	0.000000	0.000000	-3.877618	0.000000	
 147	0.000000	0.000000	37.728541	0.000000	0.000000	0.000000	0.000000	-3.884838	0.000000	
 148	0.000000	0.000000	41.300412	0.000000	0.000000	0.000000	0.000000	-3.882754	0.000000	
 149	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-3.861550	0.000000	
 150	0.000000	0.000000	41.403469	0.000000	0.000000	0.000000	0.000000	-4.078282	7.127129	
 151	0.000000	0.000000	38.956187	0.000000	0.000000	0.000000	0.000000	0.000000	2.106117	
 152	0.000000	0.000000	37.097315	0.000000	0.000000	0.000000	0.000000	0.000000	1.537873	
 153	0.000000	0.000000	35.595162	0.000000	0.000000	0.000000	0.000000	0.000000	1.196471	
 154	0.000000	0.000000	34.324096	0.000000	0.000000	0.000000	0.000000	0.000000	0.977762	
 155	0.000000	0.000000	33.278255	0.000000	0.000000	0.000000	0.000000	0.000000	0.763011	
 156	0.000000	0.000000	32.452825	0.000000	0.000000	0.000000	0.000000	0.000000	0.551217	
 157	0.000000	0.000000	31.838228	0.000000	0.000000	0.000000	0.000000	0.000000	0.347186	
 158	0.000000	0.000000	31.379436	0.000000	0.000000	0.000000	0.000000	0.000000	0.196445	
 159	0.000000	0.000000	31.035273	0.000000	0.000000	0.000000	0.000000	0.000000	0.085597	
 160	0.000000	0.000000	30.728122	0.000000	0.000000	0.000000	0.000000	0.000000	0.051420	
 161	0.000000	0.000000	30.372707	0.000000	0.000000	0.000000	0.000000	0.000000	0.102216	
 162	0.000000	0.000000	29.890196	0.000000	0.000000	0.000000	0.000000	0.000000	0.232240	
 163	0.000000	0.000000	29.328551	0.000000	0.000000	0.000000	0.000000	0.000000	0.315349	
 164	0.000000	0.000000	28.750218	0.000000	0.000000	0.000000	0.000000	0.000000	0.336666	
 165	0.000000	0.000000	28.202926	0.000000	0.000000	0.000000	0.000000	0.000000	0.310390	
 166	0.000000	0.000000	27.692088	0.000000	0.000000	0.000000	0.000000	0.000000	0.278446	
 167	0.000000	0.000000	27.244649	0.000000	0.000000	0.000000	0.000000	0.000000	0.219256	
 168	0.000000	0.000000	26.868928	0.000000	0.000000	0.000000	0.000000	0.000000	0.151225	
 169	0.000000	0.000000	30.498583	0.000000	0.000000	0.000000	0.000000	-3.851055	0.000000	
 170	0.000000	0.000000	34.124893	0.000000	0.000000	0.000000	0.000000	-3.877618	0.000000	
 171	0.000000	0.000000	37.728541	0.000000	0.000000	0.000000	0.000000	-3.884838	0.000000	
 172	0.000000	0.000000	41.300412	0.000000	0.000000	0.000000	0.000000	-3.882754	0.000000	
 173	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-3.861550	0.000000	
 174	0.000000	0.000000	41.403469	0.000000	0.000000	0.000000	0.000000	-4.078282	7.127129	
 175	0.000000	0.000000	38.956187	0.000000	0.000000	0.000000	0.000000	0.000000	2.106117	
 176	0.000000	0.000000	37.097315	0.000000	0.000000	0.000000	0.000000	0.000000	1.537873	
 177	0.000000	0.000000	35.595162	0.000000	0.000000	0.000000	0.000000	0.000000	1.196471	
 178	0.000000	0.000000	34.324096	0.000000	0.000000	0.000000	0.000000	0.000000	0.977762	
 179	0.000000	0.000000	33.278255	0.000000	0.000000	0.000000	0.000000	0.000000	0.763011	
 180	0.000000	0.000000	32.452825	0.000000	0.000000	0.000000	0.000000	0.000000	0.551217	
 181	0.000000	0.000000	31.838228	0.000000	0.000000	0.000000	0.000000	0.000000	0.347186	
 182	0.000000	0.000000	31.379436	0.000000	0.000000	0.000000	0.000000	0.000000	0.196445	
 183	0.000000	0.000000	31.035273	0.000000	0.000000	0.000000	0.000000	0.000000	0.085597	
 184	0.000000	0.000000	30.728122	0.000000	0.000000	0.000000	0.000000	0.000000	0.051420	
 185	0.000000	0.000000	30.372707	0.000000	0.000000	0.000000	0.000000	0.000000	0.102216	
 186	0.000000	0.000000	29.890196	0.000000	0.000000	0.000000	0.000000	0.000000	0.232240	
 187	0.000000	0.000000	29.328551	0.000000	0.000000	0.000000	0.000000	0.000000	0.315349	
 188	0.000000	0.000000	28.750218	0.000000	0.000000	0.000000	0.000000	0.000000	0.336666	
 189	0.000000	0.000000	28.202926	0.000000	0.000000	0.000000	0.000000	0.000000	0.310390	
 190	0.000000	0.000000	27.692088	0.000000	0.000000	0.000000	0.000000	0.000000	0.278446	
 191	0.000000	0.000000	27.244649	0.000000	0.000000	0.000000	0.000000	0.000000	0.219256	
 192	0.000000	0.000000	26.868928	0.000000	0.000000	0.000000	0.000000	0.000000	0.151225	
 193	0.000000	0.000000	30.498583	0.000000	0.000000	0.000000	0.000000	-3.851055	0.000000	
 194	0.000000	0.000000	34.124893	0.000000	0.000000	0.000000	0.000000	-3.877618	0.000000	
 195	0.000000	0.000000	37.728541	0.000000	0.000000	0.000000	0.000000	-3.884838	0.000000	
 196	0.000000	0.000000	41.300412	0.000000	0.000000	0.000000	0.000000	-3.882754	0.000000	
 197	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-3.861550	0.000000	
 198	0.000000	0.000000	41.403469	0.000000	0.000000	0.000000	0.000000	-4.078282	7.127129	
 199	0.000000	0.000000	38.956187	0.000000	0.000000	0.000000	0.000000	0.000000	2.106117	
 200	0.000000	0.000000	37.097315	0.000000	0.000000	0.000000	0.000000	0.000000	1.537873	
 201	0.000000	0.000000	35.595162	0.000000	0.000000	0.000000	0.000000	0.000000	1.196471	
 202	0.000000	0.000000	34.324096	0.000000	0.000000	0.000000	0.000000	0.000000	0.977762	
 203	0.000000	0.000000	33.278255	0.000000	0.000000	0.000000	0.000000	0.000000	0.763011	
 204	0.000000	0.000000	32.452825	0.000000	0.000000	0.000000	0.000000	0.000000	0.551217	
 205	0.000000	0.000000	31.838228	0.000000	0.000000	0.000000	0.000000	0.000000	0.347186	
 206	0.000000	0.000000	31.379436	0.000000	0.000000	0.000000	0.000000	0.000000	0.196445	
 207	0.000000	0.000000	31.035273	0.000000	0.000000	0.000000	0.000000	0.000000	0.085597	
 208	0.000000	0.000000	30.728122	0.000000	0.000000	0.000000	0.000000	0.000000	0.051420	
 209	0.000000	0.000000	30.372707	0.000000	0.000000	0.000000	0.000000	0.000000	0.102216	
 210	0.000000	0.000000	29.890196	0.000000	0.000000	0.000000	0.000000	0.000000	0.232240	
 211	0.000000	0.000000	29.328551	0.000000	0.000000	0.000000	0.000000	0.000000	0.315349	
 212	0.000000	0.000000	28.750218	0.000000	0.000000	0.000000	0.000000	0.000000	0.336666	
 213	0.000000	0.000000	28.202926	0.000000	0.000000	0.000000	0.000000	0.000000	0.310390	
 214	0.000000	0.000000	27.692088	0.000000	0.000000	0.000000	0.000000	0.000000	0.278446	
 215	0.000000	0.000000	27.244649	0.000000	0.000000	0.000000	0.000000	0.000000	0.219256	
 216	0.000000	0.000000	26.868928	0.000000	0.000000	0.000000	0.000000	0.000000	0.151225	
 217	0.000000	0.000000	30.497388	0.000000	0.000000	0.000000	0.000000	-7.527636	3.677776	
 218	0.000000	0.000000	34.123061	0.000000	0.000000	0.000000	0.000000	-3.876971	0.000000	
 219	0.000000	0.000000	37.726260	0.000000	0.000000	0.000000	0.000000	-3.884374	0.000000	
 220	0.000000	0.000000	41.297643	0.000000	0.000000	0.000000	0.000000	-3.882247	0.000000	
 221	0.000000	0.000000	44.817953	0.000000	0.000000	0.000000	0.000000	-3.860602	0.000000	
 222	0.000000	0.000000	41.754238	0.000000	0.000000	0.000000	0.000000	0.000000	2.694415	
 223	0.000000	0.000000	39.691843	0.000000	0.000000	0.000000	0.000000	0.000000	1.718339	
 224	0.000000	0.000000	38.267424	0.000000	0.000000	0.000000	0.000000	0.000000	1.097359	
 225	0.000000	0.000000	37.260971	0.000000	0.000000	0.000000	0.000000	0.000000	0.691129	
 226	0.000000	0.000000	36.593602	0.000000	0.000000	0.000000	0.000000	0.000000	0.360339	
 227	0.000000	0.000000	36.194676	0.000000	0.000000	0.000000	0.000000	-5.554008	5.651403	
 228	0.000000	0.000000	36.030622	0.000000	0.000000	0.000000	0.000000	-5.669801	5.535610	
 229	0.000000	0.000000	36.067008	0.000000	0.000000	0.000000	0.000000	-0.333278	0.000000	
 230	0.000000	0.000000	36.275720	0.000000	0.000000	0.000000	0.000000	-0.505904	0.000000	
 231	0.000000	0.000000	36.639228	0.000000	0.000000	0.000000	0.000000	-0.662420	0.000000	
 232	0.000000	0.000000	37.101041	0.000000	0.000000	0.000000	0.000000	-0.763720	0.000000	
 233	0.000000	0.000000	33.341924	0.000000	0.000000	0.000000	0.000000	0.000000	3.453405	
 234	0.000000	0.000000	33.828364	0.000000	0.000000	0.000000	0.000000	-5.983295	5.222117	
 235	0.000000	0.000000	34.230075	0.000000	0.000000	0.000000	0.000000	-5.942934	5.262478	
 236	0.000000	0.000000	34.551264	0.000000	0.000000	0.000000	0.000000	-0.603245	0.000000	
 237	0.000000	0.000000	34.823385	0.000000	0.000000	0.000000	0.000000	-5.881118	5.324294	
 238	0.000000	0.000000	34.929845	0.000000	0.000000	0.000000	0.000000	-5.799408	5.406003	
 239	0.000000	0.000000	30.891559	0.000000	0.000000	0.000000	0.000000	-3.727474	7.477938	
 240	0.000000	0.000000	26.868928	0.000000	0.000000	0.000000	0.000000	-3.718664	7.486748	
 241	0.000000	0.000000	30.497388	0.000000	0.000000	0.000000	0.000000	-7.527636	3.677776	
 242	0.000000	0.000000	34.123061	0.000000	0.000000	0.000000	0.000000	-3.876971	0.000000	
 243	0.000000	0.000000	37.726260	0.000000	0.000000	0.000000	0.000000	-3.884374	0.000000	
 244	0.000000	0.000000	41.297643	0.000000	0.000000	0.000000	0.000000	-3.882247	0.000000	
 245	0.000000	0.000000	44.817953	0.000000	0.000000	0.000000	0.000000	-3.860602	0.000000	
 246	0.000000	0.000000	41.754238	0.000000	0.000000	0.000000	0.000000	0.000000	2.694415	
 247	0.000000	0.000000	39.691843	0.000000	0.000000	0.000000	0.000000	0.000000	1.718339	
 248	0.000000	0.000000	38.267424	0.000000	0.000000	0.000000	0.000000	0.000000	1.097359	
 249	0.000000	0.000000	37.260971	0.000000	0.000000	0.000000	0.000000	0.000000	0.691129	
 250	0.000000	0.000000	36.593602	0.000000	0.000000	0.000000	0.000000	0.000000	0.360339	
 251	0.000000	0.000000	36.194676	0.000000	0.000000	0.000000	0.000000	-5.554008	5.651403	
 252	0.000000	0.000000	36.030622	0.000000	0.000000	0.000000	0.000000	-5.669801	5.535610	
 253	0.000000	0.000000	36.067008	0.000000	0.000000	0.000000	0.000000	-0.333278	0.000000	
 254	0.000000	0.000000	36.275720	0.000000	0.000000	0.000000	0.000000	-0.505904	0.000000	
 255	0.000000	0.000000	36.639228	0.000000	0.000000	0.000000	0.000000	-0.662420	0.000000	
 256	0.000000	0.000000	37.101041	0.000000	0.000000	0.000000	0.000000	-0.763720	0.000000	
 257	0.000000	0.000000	33.341924	0.000000	0.000000	0.000000	0.000000	0.000000	3.453405	
 258	0.000000	0.000000	33.828364	0.000000	0.000000	0.000000	0.000000	-5.983295	5.222117	
 259	0.000000	0.000000	34.230075	0.000000	0.000000	0.000000	0.000000	-5.942934	5.262478	
 260	0.000000	0.000000	34.551264	0.000000	0.000000	0.000000	0.000000	-0.603245	0.000000	
 261	0.000000	0.000000	34.823385	0.000000	0.000000	0.000000	0.000000	-5.881118	5.324294	
 262	0.000000	0.000000	34.929845	0.000000	0.000000	0.000000	0.000000	-5.799408	5.406003	
 263	0.000000	0.000000	30.891559	0.000000	0.000000	0.000000	0.000000	-3.727474	7.477938	
 264	0.000000	0.000000	26.868928	0.000000	0.000000	0.000000	0.000000	-3.718664	7.486748	
 265	0.000000	0.000000	30.498583	0.000000	0.000000	0.000000	0.000000	-3.851055	0.000000	
 266	0.000000	0.000000	34.124893	0.000000	0.000000	0.000000	0.000000	-3.877618	0.000000	
 267	0.000000	0.000000	37.728541	0.000000	0.000000	0.000000	0.000000	-3.884838	0.000000	
 268	0.000000	0.000000	41.300412	0.000000	0.000000	0.000000	0.000000	-3.882754	0.000000	
 269	0.000000	0.000000	44.821647	0.000000	0.000000	0.000000	0.000000	-3.861550	0.000000	
 270	0.000000	0.000000	41.403469	0.000000	0.000000	0.000000	0.000000	-4.078282	7.127129	
 271	0.000000	0.000000	38.956187	0.000000	0.000000	0.000000	0.000000	0.000000	2.106117	
 272	0.000000	0.000000	37.097315	0.000000	0.000000	0.000000	0.000000	0.000000	1.537873	
 273	0.000000	0.000000	35.595162	0.000000	0.000000	0.000000	0.000000	0.000000	1.196471	
 274	0.000000	0.000000	34.324096	0.000000	0.000000	0.000000	0.000000	0.000000	0.977762	
 275	0.000000	0.000000	33.278255	0.000000	0.000000	0.000000	0.000000	0.000000	0.763011	
 276	0.000000	0.000000	32.452825	0.000000	0.000000	0.000000	0.000000	0.000000	0.551217	
 277	0.000000	0.000000	31.838228	0.000000	0.000000	0.000000	0.000000	0.000000	0.347186	
 278	0.000000	0.000000	31.379436	0.000000	0.000000	0.000000	0.000000	0.000000	0.196445	
