source,target,realValue,layerID,layerColor,layerUnit
Electricity,Elec,4497.15,Electricity,#00BFFF,TWh
Elec,Export,4497.15,Electricity,#00BFFF,TWh
Elec,Elec demand,2650.00,Electricity,#00BFFF,TWh
Heat,Dec. Sto,2726.55,Heat LT,#FA8072,TWh
Dec. Sto,Heat LT Dec,2576.72,Heat LT,#FA8072,TWh
Dec. Sto,Losses,149.84,Heat,#708090,TWh
Heat,Heat LT Dec,15204.43,Heat,#FA8072,TWh
